model,dataset,evaluation_set,metric,score
seqsight_16384_512_34M,promoter_all,validation,eval_f1_score,0.865746389
seqsight_16384_512_34M,promoter_all,validation,eval_mcc,0.736531078
seqsight_16384_512_34M,promoter_all,validation,eval_runtime,0.7098
seqsight_16384_512_34M,promoter_all,validation,eval_samples_per_second,4226.597
seqsight_16384_512_34M,promoter_all,validation,eval_steps_per_second,16.906
seqsight_16384_512_34M,promoter_all,validation,epoch,9.5
seqsight_16384_512_34M,promoter_all,test,eval_loss,0.329591662
seqsight_16384_512_34M,promoter_all,test,eval_accuracy,0.860677083
seqsight_16384_512_34M,promoter_all,test,eval_f1_score,0.860707331
seqsight_16384_512_34M,promoter_all,test,eval_mcc,0.721420109
seqsight_16384_512_34M,promoter_all,test,eval_runtime,0.3712
seqsight_16384_512_34M,promoter_all,test,eval_samples_per_second,4267.24
seqsight_16384_512_34M,promoter_all,test,eval_steps_per_second,18.858
seqsight_16384_512_34M,promoter_no_tata,validation,eval_loss,0.32489872
seqsight_16384_512_34M,promoter_no_tata,validation,eval_accuracy,0.872869318
seqsight_16384_512_34M,promoter_no_tata,validation,eval_f1_score,0.871863703
seqsight_16384_512_34M,promoter_no_tata,validation,eval_mcc,0.751182264
seqsight_16384_512_34M,promoter_no_tata,validation,eval_runtime,0.7061
seqsight_16384_512_34M,promoter_no_tata,validation,eval_samples_per_second,4248.406
seqsight_16384_512_34M,promoter_no_tata,validation,eval_steps_per_second,16.994
seqsight_16384_512_34M,promoter_no_tata,validation,epoch,8.31
seqsight_16384_512_34M,promoter_no_tata,validation,eval_loss,0.335807323
seqsight_16384_512_34M,promoter_no_tata,validation,eval_accuracy,0.868252841
seqsight_16384_512_34M,promoter_no_tata,validation,eval_f1_score,0.867936999
seqsight_16384_512_34M,promoter_no_tata,validation,eval_mcc,0.742539747
seqsight_16384_512_34M,promoter_no_tata,validation,eval_runtime,0.6845
seqsight_16384_512_34M,promoter_no_tata,validation,eval_samples_per_second,4383.056
seqsight_16384_512_34M,promoter_no_tata,validation,eval_steps_per_second,17.532
seqsight_16384_512_34M,promoter_no_tata,validation,epoch,7.13
seqsight_16384_512_34M,promoter_no_tata,validation,eval_loss,0.322951585
seqsight_16384_512_34M,promoter_no_tata,validation,eval_accuracy,0.872159091
seqsight_16384_512_34M,promoter_no_tata,validation,eval_f1_score,0.871657863
seqsight_16384_512_34M,promoter_no_tata,validation,eval_mcc,0.750381929
seqsight_16384_512_34M,promoter_no_tata,validation,eval_runtime,0.6957
seqsight_16384_512_34M,promoter_no_tata,validation,eval_samples_per_second,4312.101
seqsight_16384_512_34M,promoter_no_tata,validation,eval_steps_per_second,17.248
seqsight_16384_512_34M,promoter_no_tata,validation,epoch,7.13
